CO(GT),C6H6(GT),PT08.S2(NMHC),NOx(GT),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,RH,AH
0.41470785091688306,0.5320881965482968,0.6204720975918111,-0.452262991709511,-0.5631271813709546,1.0658473717440307,1.1325762607459873,0.3137507322659501,2.114780582798367,-1.2636064343460656,1.6466489414022016
0.23866115093370202,0.6214326465010844,0.6979614939696588,-0.6832125611434461,-0.554450733049807,0.6754244525699876,1.207573996640845,0.06660734214513155,2.149442679783641,-1.3166285713915162,1.5751413662125262
0.06261445095052136,0.5320881965482968,0.6204720975918111,-0.5269819700557842,-0.4546715773566087,0.9926430743988977,1.0665782531585124,-0.008836429575960448,2.426739455665835,-1.5935219537399798,1.333329530677122
-0.1134322490326597,0.08536594678435809,0.21752723642700317,-0.5949083140069416,-0.1162900928318493,0.7730301823634984,0.661590479326281,-0.5031232098175976,2.334307197038437,-1.5817392566187687,1.2064857047222912
0.23866115093370202,0.42785300493671086,0.527484821938394,-0.323202938202312,-0.35055419750283656,1.3830659935729408,0.9315823285477687,0.009374136011889342,2.4729555849795344,-1.6995662278308807,1.0993506804098445
1.9111048007739209,2.1849605206748697,1.8641769094562666,0.46474265163111356,-1.1270963222455535,2.249316845490349,2.386538404908008,2.3273189844081985,2.368969294023711,-1.4756949825278676,1.5640235806706686
2.3512215507318732,2.572119803803617,2.17800896478655,0.3288899637287988,-1.3960662202011316,2.249316845490349,2.5125346012113687,2.6173872791289488,1.7566055806171996,-0.6626888811642937,2.311189304472331
2.3512215507318732,2.006271620769294,1.736319405432818,0.4171942108653034,-1.1487874430484228,2.090707534575894,2.251542480297264,1.671738623245606,1.8143757422593234,-0.9631476577551797,1.7707133209715684
1.2949413508327876,1.157499346217811,1.1241531740478212,0.03680668473882209,-0.8104059585236634,1.1390516690891639,1.7565574233912031,1.0031507152345494,1.5717410633624034,-0.9160168692703347,1.3694623336881593
0.41470785091688306,0.6958863547950741,0.7560785412530446,-0.5541525076362471,-0.606509422976693,0.30940296584432214,1.4445668420685953,0.5582926130170759,1.3753225137791827,-0.686254275406716,1.4217664611237169
0.41470785091688306,0.6809956131362762,0.7444551317963675,-0.6832125611434461,-0.606509422976693,-0.032217088432965585,1.4595663892475668,0.42301412579304887,1.225120093509661,-0.4859484243461254,1.478871450497804
0.5027312009084736,0.6512141298186802,0.7173338430641207,-0.6152862171922887,-0.6498916645824314,0.016585776463789812,1.3995682005316805,0.6597514784350962,1.0980257378969889,-0.23851178480068969,1.607231338117434
0.23866115093370202,0.4576344882543069,0.5546061106706406,-0.7307610019092563,-0.5718036296921023,-0.22742854801998716,1.2585724570493482,0.4464277101202843,1.0171475115980158,-0.10890211646736657,1.631741001698347
-0.46552564899902144,0.010912238490368313,0.14391230986804784,-1.0364295496894644,-0.28114261093365517,-0.8374643592294295,1.0365791588005695,-0.09468623877582374,0.9131612206421927,0.008924854744745598,1.5948501678549103
-0.9936657489485642,-0.7038433611319336,-0.6581029426426758,-1.2402085815429367,0.39128213395528977,-1.4963030353356273,0.45759663769226805,-0.5551533972114542,0.994039446941166,0.003033506184139906,1.7568160890442461
-1.2577357989233353,-1.0463304192842866,-1.1424116700042237,-0.26206922864627036,1.0897362238076778,-0.05661852088134328,0.24460306775087223,-0.9479813120350711,0.9247152529706176,0.09140373459322403,1.7219466707538742
-1.2577357989233353,-0.9867674526490946,-1.0571733339885914,-1.2741717535185153,0.9118690332241504,-1.7403173598194044,0.34060016969629003,-0.7580711280474947,0.7629588003726709,0.3152749798962374,1.6840451291339051
-1.0816890989401544,-0.6591711361555396,-0.5999858953592899,-0.9752958401334229,0.22209139169291006,-1.1058801161615843,0.691589573684224,-0.04525756075166003,0.5896483154462996,0.5509289223204618,1.6191071544916908
-0.9936657489485642,-0.5102637195675601,-0.42176028369024027,-1.0364295496894644,0.13098868432085947,-1.2522887108518503,0.769587219014876,-0.06346812633950982,0.7051886387305472,0.35062307125987113,1.607231338117434
0.32668450092529255,1.0830456379238211,1.0737850664022202,-0.43867772291927953,-0.8798175450928448,-0.642252899642408,1.9065528951809185,0.7898269469197375,0.7860668650295207,0.2976009342144203,1.721693993809741
1.6470347507991492,1.8573642041813148,1.6355831901416158,0.13869620066555816,-1.2572430470627687,0.21179723605081138,2.5125346012113687,1.5572722109791215,0.959377349955892,0.11496912883564679,1.8500538814293706
0.7668012508832448,0.7107770964538721,0.7793253601663989,0.18624464143136832,-0.8668028726111233,0.5534172903280992,1.6995591441111113,1.0707899588465628,1.1442418672106878,-0.1265761621491832,1.8973044699822654
0.5907545509000641,0.5171974548894989,0.6049742183162417,0.2881341573581044,-0.6976121303487436,0.9194387770537645,1.4625662986833612,0.8808797748589864,1.5370789663771296,-0.5802100013158152,1.9521353668591546
-0.02540889904106917,0.10025668844315598,0.2291506458836803,-0.2688618630413861,-0.2637897142913598,0.33380439829269987,1.051578705979541,-0.06346812633950982,1.8374838069161732,-1.0279524919218412,1.6661050661004526
0.32668450092529255,0.6512141298186802,0.7250827827019055,-0.40471455094370085,-0.6412152162612837,0.5046144254313437,1.4565664798117726,0.09262243584205981,2.114780582798367,-1.3048458742703049,1.5435567481958852
-0.02540889904106917,0.35339929664272113,0.4616188350172234,-0.7307610019092563,-0.5110684914440685,0.0653886413605452,1.1625753551039304,-0.19094208545445834,2.2303209060826146,-1.3166285713915162,1.7451929496141223
-0.20145559902425003,0.040693721807964114,0.17878253823807932,-0.7986873458604137,-0.3332013008605412,-0.032217088432965585,1.0455788871079523,-0.5473488691023757,2.2880910677247384,-1.3519766627551497,1.7611115970945093
-0.1134322490326597,0.27894558834873134,0.3957528480960528,-0.6832125611434461,-0.4546715773566087,0.23619866849918908,1.0785778909016897,-0.3392281195269495,2.2534289707394635,-1.3166285713915162,1.8063407700943395
-0.20145559902425003,0.15981965507834786,0.2795187535292813,-0.6696272923532146,-0.2637897142913598,0.38260726318945526,0.8265854982949679,-0.6019805658659251,2.2534289707394635,-1.5640652109369517,1.1142586201136992
0.7668012508832448,1.112827121241417,1.093157415496682,-0.28244713183161757,-0.767023716917925,1.1146502366407862,1.4835656647339213,0.15245715134499482,2.149442679783641,-1.4462382397248397,1.2357962302417342
1.1188946508496065,1.2170623128530025,1.1706468118745297,-0.22131342227557593,-0.8277588551659587,1.4074674260213185,1.5945623138583107,0.22790092306608684,1.8721459039014472,-1.2223669944218265,1.2802673724091647
2.087151500757102,1.946708654134102,1.7014491770627864,0.1115256630850952,-1.0750376323186674,1.6514817505050954,2.1405458311728744,0.8782782654892937,1.641065257332952,-1.080974628967292,1.1703529017112537
1.206918000841197,0.9937011879710332,1.0040446096621571,-0.1601797127195343,-0.6629063370641529,0.9194387770537645,1.3005711891504685,0.34757035407195686,1.456200740078156,-1.11043137177032,0.792600870232226
-0.1134322490326597,0.05558446346676202,0.18653147787586408,-0.7647241738848349,-0.21606924852504758,-0.007815655984587886,0.7275884869137558,-0.24297227284831488,1.2020120288528116,-0.8571033836642785,0.8120569949304765
0.06261445095052136,0.26405484668993345,0.3802549688204833,-0.7579315394897193,-0.4416569048748871,0.016585776463789812,0.9735810606488889,0.10562998269052394,1.086471705568564,-0.5861013498764209,1.0432563988122898
0.41470785091688306,0.6661048714774783,0.7367061921585827,-0.5745304108215943,-0.7800383893996465,0.21179723605081138,1.4265673854538294,0.47504431318690543,0.9824854146127414,-0.24440313336129538,1.364914148693763
0.23866115093370202,0.5171974548894989,0.6049742183162417,-0.6900051955385619,-0.6889356820275959,-0.15422425067485407,1.2225735438198164,0.4854503506656767,0.9016071883137683,-0.2326204362400844,1.2309953683032049
-0.28947894901584054,0.025802980149166214,0.155535719324725,-0.920954764972497,-0.3982746632691488,-0.5202457374005195,0.8355852266023508,0.22009639495700833,0.8784991236569184,-0.1854896477552393,1.2459033080070594
-0.46552564899902144,-0.33157481966198477,-0.21253891347005152,-0.9617105713431914,-0.1596723344375877,-0.5934500347456526,0.622591656660955,0.1394496044965307,0.8091749296863702,-0.09711941934615519,1.2347855224652013
-1.0816890989401544,-0.9569859693314987,-0.9990562867052055,-0.26206922864627036,0.7903987567280828,-0.05661852088134328,0.13960623749807147,-0.7944922592231942,0.959377349955892,-0.36812145313401323,1.1445798534096747
-0.20145559902425003,-0.9718767109902967,-1.0416754547130218,-1.2334159471478208,0.9335601540270195,-1.3986973055421166,0.17560515072760313,-0.7320560343505664,0.8091749296863702,-0.12068481358857754,1.2082544433312228
-1.3457591489149259,-1.0314396776254884,-1.1230393209097618,-1.1451117000113162,0.946574826508741,-1.2278872784034727,0.13660632806227715,-0.7242515062414879,0.7860668650295207,-0.07355402510373284,1.2309953683032049
-1.0816890989401544,-0.6293896528379438,-0.549617787713689,-1.077185356060159,0.2611354091380746,-1.1790844135067173,0.5235946452797429,-0.6462062251507031,0.7514047680442464,0.07962103747201306,1.3671882411909608
0.5027312009084736,1.1426086045590127,1.1164042344100364,-0.2688618630413861,-0.901508665895714,-0.22742854801998716,1.8675540725155926,0.8028344937682016,0.855391059000069,0.026598900426562672,1.4925160054809932
2.3512215507318732,2.572119803803617,2.282619649896644,0.5530468987676181,-1.5262129450183466,0.9194387770537645,2.5125346012113687,1.9370925789542743,1.0518096085832898,-0.22083773911887303,1.5546745337377428
0.7668012508832448,1.068154896265023,1.0582871871266506,0.30171942614833586,-1.00996426991006,0.8706359121570092,1.7925563366207349,1.1930608992221257,1.2713362228233602,-0.5448619099521815,1.4753339732799406
0.6787779008916542,0.8596845130418516,0.8955594547331704,0.31530469493856733,-0.7713619410784989,1.1390516690891639,1.492565393041304,0.7612103438531164,1.7681596129456245,-1.2105842973006153,1.1243656978790244
-0.20145559902425003,0.040693721807964114,0.16715912878140216,-0.37075137896812216,-0.22040747268562141,0.016585776463789812,0.8715841398318825,-0.0998892575152094,1.883699936229872,-1.2694977829066714,1.199663427230697
-0.20145559902425003,0.27894558834873134,0.3996273179149452,-0.6560420235629831,-0.4676862498383302,-0.08101995332972098,1.0665782531585124,-0.14931793553937311,1.9992402595141197,-1.2989545257096993,1.3426785776100478
-0.1134322490326597,0.3236178133251253,0.44224648592276145,-0.635664120377636,-0.4243040082325918,0.21179723605081138,0.9495817851625344,-0.24817529158770055,2.149442679783641,-1.528717119573318,1.0283484591084353
-0.28947894901584054,0.17471039673714575,0.30276557244263563,-0.635664120377636,-0.28114261093365517,0.1385929387056783,0.8325853171665565,-0.46670207864189805,2.368969294023711,-1.681892182149064,0.9583569455835583
-0.28947894901584054,0.20449188005474156,0.3260123913559899,-0.7035904643287934,-0.35923064582398423,0.18739580360243369,0.8415850454739394,-0.49792019107821195,2.2880910677247384,-1.5699565594975573,1.1685841631023215
-0.1134322490326597,0.10025668844315598,0.22527617606478792,-0.38433664775835363,-0.21606924852504758,0.9194387770537645,0.6795899359410468,-0.513529247296369,2.172550744440491,-1.5463911652551348,1.0071235958012525
0.06261445095052136,0.2938363300075295,0.4112507273716224,-0.4726408948948582,-0.10327542035012778,1.529474588263207,0.5775930151240404,-0.7008379219142524,1.9068080008867212,-1.7643710619975423,0.07575637972653894
0.32668450092529255,0.5916511631834885,0.6708402052374122,-0.39112928215346937,-0.30717195589709817,1.2610588313310522,0.7095890302989899,-0.38345377881172754,1.7681596129456245,-1.681892182149064,0.08763219610079583
0.8548246008748354,1.112827121241417,1.0970318853155745,-0.11942390634883987,-0.38525999078742723,1.212255966434297,0.8235855888591735,0.15245715134499482,1.5139709017202798,-1.8115018504823872,-0.4717945582099516
0.6787779008916542,0.6512141298186802,0.7250827827019055,-0.06508283118791397,-0.32886307669996734,1.041445939295653,0.700589301991607,0.4074050695748919,1.2944442874802096,-1.49926037677029,-0.15670640887593965
-0.1134322490326597,0.13003817176075178,0.2601464044348194,-0.5813230452167101,-0.04687850626266789,0.30940296584432214,0.4005983584121762,0.27732960109025057,1.0518096085832898,-1.3048458742703049,-0.12815391418889613
0.06261445095052136,0.42785300493671086,0.527484821938394,-0.5813230452167101,-0.35923064582398423,0.26060010094756675,0.7155888491705785,0.27472809172055773,0.9016071883137683,-1.0691919318460805,0.0239576061792476
-0.20145559902425003,0.040693721807964114,0.17878253823807932,-0.5745304108215943,-0.20739280020389989,0.18739580360243369,0.5655933773808631,0.11863752953898808,0.8322829943432196,-0.898342823588518,0.17480574182672526
0.41470785091688306,0.48741597157190275,0.5817273994028873,-0.37075137896812216,-0.5327596122469378,0.48021299298296605,0.8505847737813224,0.5765031786049256,0.6589725094168483,-0.6744715782855051,0.22281436121202008
-0.8176190489653832,-0.36135630297958055,-0.24353467202119058,-0.99567374331877,0.11363578767856411,-0.6666543320907857,0.22060379226451776,-0.3106115164603284,0.6820805740736977,-0.7039283210885331,0.22104562260308783
-1.169712448931745,-0.7782970694259234,-0.7433412786583082,-1.1451117000113162,0.6081933419839817,-0.8374643592294295,0.019609860066299153,-0.5499503784720685,0.5896483154462996,-0.5095138185885477,0.33550827829539553
-1.169712448931745,-0.7634063277671254,-0.7239689295638463,-0.26206922864627036,0.4520172722033235,-0.05661852088134328,0.11860687144751131,-0.5239352847751402,0.40478379819150384,-0.15603290495221125,0.4416325948313098
-1.4337824989065164,-1.0463304192842866,-1.154035079460901,-1.3013422910989783,1.08105977548653,-1.7159159273710267,-0.2503819891551885,-1.15870357098019,0.49721605681890196,-0.36812145313401323,0.3501635410551171
-1.169712448931745,-0.7931878110847213,-0.7665880975716625,-0.9820884745285385,0.5908404453416863,-1.0570772512648288,0.07360822991059669,-0.6514092438900888,0.21991928093670768,0.08551238603261875,0.40448908404373946
-1.169712448931745,-0.5847174278615499,-0.49537521024919556,-1.0160516465041172,0.3652527889918467,-1.032675818816451,0.2266036111361064,-0.5499503784720685,0.254581377921982,0.003033506184139906,0.3832642207365567
-0.20145559902425003,0.18960113839594367,0.3105145120804204,-0.38433664775835363,-0.4590098015171825,-0.25182998046836486,0.8655843209602939,0.4828488412959839,0.3585676688778046,-0.07355402510373284,0.4656369045239567
0.23866115093370202,0.6809956131362762,0.7483296016152599,-0.07187546558302971,-0.7800383893996465,0.21179723605081138,1.2915714608430855,0.9953461871254708,0.5665402507894503,-0.31509931608856284,0.5308275561103041
-0.1134322490326597,0.18960113839594367,0.306640042261528,-0.3435808413876592,-0.5023920431229209,0.30940296584432214,0.8115859511159963,0.6181273285200108,0.8091749296863702,-0.503622470027942,0.6766221528751197
-0.28947894901584054,0.010912238490368313,0.15166124950583262,-0.5405672388460157,-0.20305457604332605,0.040987208912167505,0.6435910227115151,-0.05046057949104568,1.3406604167939085,-1.0691919318460805,0.6670204289980607
-0.6415723489822023,-0.15288591975640914,-0.02656436216321706,-0.7783094426750664,0.1917238225688932,-0.34943571026187564,0.24460306775087223,-0.797093768592887,1.8028217099308985,-1.64654409078543,0.20815909845229855
-0.46552564899902144,0.010912238490368313,0.14003784004915548,-0.8122726146506452,0.16135625344487634,-0.4226400076070087,0.2866017998519925,-0.797093768592887,2.0801184858130926,-1.9587855644975274,-0.19662936604897413
-0.6415723489822023,-0.36135630297958055,-0.24740914184008297,-0.8801989586018025,0.5127524104513572,-0.6178514671940303,-0.05538787582855854,-1.0520416868227842,2.114780582798367,-2.0059163529823727,-0.2694003259593154
-1.0816890989401544,-0.554935944543954,-0.4643794516980565,-1.097563259245506,0.7123107218377538,-1.0082743863680734,-0.08538697018650161,-1.2081322490043538,2.207212841425765,-1.9705682616187383,-0.06195255482601633
-1.0816890989401544,-0.540045202885156,-0.4450071026035946,-1.050014818479696,0.7556929634434921,-1.0082743863680734,-0.19038380043930236,-0.7710786748959588,2.2649830030678886,-2.0176990501035834,-0.1319440683508932
-0.8176190489653832,-0.4060285279559745,-0.2900283098478992,-1.0432221840845801,0.4433408238821758,-0.7154571969875411,0.07360822991059669,-0.994808480689542,2.2765370353963132,-1.9116547760126823,0.17430038793845906
-0.7295956989737928,-0.27201185302679287,-0.1427984567299886,-0.9481253025529599,0.3522381165101252,-0.44704144005538643,0.20860415452134054,-0.9219662183381427,2.149442679783641,-1.8704153360884432,0.13791490798328856
-0.7295956989737928,-0.3762470446383786,-0.2629070211156525,-0.9413326681578441,0.4953995138090619,-0.5446471698488972,-0.0013895059842609998,-1.0260265931258559,1.9645781625288448,-1.8998720788914714,-0.17237237941219388
-0.5535489989906119,-0.1677766614152073,-0.0420622414387866,-0.9345400337627284,0.3348852198678299,-0.5202457374005195,0.08860777708956823,-0.9349737651866069,1.5717410633624034,-1.6995662278308807,-0.1973873968813734
-0.8176190489653832,-0.34646556132078266,-0.22028785310783627,-1.0839779904552747,0.1570180292843025,-1.0814786837132064,0.24760297718666652,-0.8413194278776651,1.2482281581665107,-1.1575621602551647,0.39134988294881706
-0.46552564899902144,-0.12310443643881333,0.012180336025706784,-0.8734063242066867,-0.025187385459798702,-0.4226400076070087,0.6105920189177777,-0.255979819696779,1.0518096085832898,-0.9336909149521517,0.4494655800994365
-0.02540889904106917,0.26405484668993345,0.3802549688204833,-0.6560420235629831,-0.43298045655373946,-0.05661852088134328,0.8145858605517906,0.34236733533257124,0.9709313822843165,-0.7922985494976172,0.5242579555628428
-0.1134322490326597,0.05558446346676202,0.18653147787586408,-0.6696272923532146,-0.37224531830570573,-0.20302711557160946,0.7665873095790817,0.3189537510053358,0.7976208973579453,-0.3857954988158299,0.8160998260366067
0.15063780094211188,0.36829003830151924,0.4771167142927929,-0.6288714859825202,-0.7279796994727604,-0.25182998046836486,1.1565755362323418,0.5426835567989189,0.6589725094168483,0.1562085687598858,1.265612109649443
-0.8176190489653832,-0.5102637195675601,-0.4101368742335631,-1.022844280899233,0.08326821855454725,-0.9838729539196958,0.3915986301047933,-0.3418296288966423,0.716742671058972,-0.28564257328553483,0.816857856869006
-0.8176190489653832,-0.3911377862971765,-0.28227937021011446,-1.0432221840845801,-0.05121673042324173,-0.9838729539196958,0.5535937396376859,-0.0816786919273596,0.49721605681890196,0.10318643171443541,0.8999885714888058
-1.0816890989401544,-0.554935944543954,-0.4682539215169489,-0.26206922864627036,0.07892999439397341,-0.05661852088134328,0.4755960943070339,-0.3002054789815571,0.4509999275052027,0.20333935724473093,0.9217187886842547
-1.2577357989233353,-0.8229692944023173,-0.8208306750361559,-1.226623312752705,0.5257670829330787,-1.5207044677840051,0.2866017998519925,-0.6201911314537748,0.33545960422095517,0.44488464822956053,0.97301220834328
-1.2577357989233353,-0.8974230026963069,-0.9099434808706808,-1.2741717535185153,0.6212080144657032,-1.6671130624742712,0.22060379226451776,-0.6540107532597815,0.2314733132651326,0.6098424079265178,0.947744513929967
-1.2577357989233353,-0.867641519378711,-0.8866966619573264,-1.2130380439624737,0.625546238626277,-1.6427116300258935,0.3136009847741413,-0.6201911314537748,0.3470136365493801,0.43899329966895523,0.9942370716504626
-1.2577357989233353,-0.8378600360611151,-0.8285796146739407,-1.2402085815429367,0.6081933419839817,-1.6915144949226488,0.3555997168752616,-0.8335148997685866,0.5434321861326008,0.3152749798962374,1.2466613388394587
-0.8176190489653832,-0.554935944543954,-0.4643794516980565,-1.050014818479696,0.031209528627661194,-1.032675818816451,0.6435910227115151,-0.513529247296369,0.6243104124315739,0.2976009342144203,1.386644365889212
-0.9056423989569736,-0.569826686202752,-0.4915007404303032,-1.104355893640622,0.1353269084814333,-1.130281548609962,0.5385941924587143,-0.6410032064113175,0.8207289620147946,0.003033506184139906,1.3868970428333451
-0.9056423989569736,-0.5847174278615499,-0.49537521024919556,-1.104355893640622,0.2134149433717624,-1.0570772512648288,0.45459672825647374,-0.8543269747261293,1.3059983198086345,-0.6803629268461103,1.3131153751464717
-0.9056423989569736,-0.6591711361555396,-0.5961114255403975,-1.1926601407771265,0.48238484132734033,-1.301091575748606,0.2656024338014324,-1.1248839491741833,1.8028217099308985,-1.3578680113157555,0.8643611223660346
-1.0816890989401544,-0.7336248444495294,-0.6968476408315996,-1.2130380439624737,0.7773840842463613,-1.447500170438872,0.013610041194710537,-1.2887790394648315,2.0223483241709688,-1.5817392566187687,0.679654276204717
-1.169712448931745,-0.8825322610375089,-0.9060690110517884,-1.253793850333168,1.0767215513259563,-1.5939087651291381,-0.18138407213191945,-1.3798318674040804,2.2649830030678886,-1.7938278048005705,0.49949561503779616
-1.4337824989065164,-0.9867674526490946,-1.0571733339885914,-1.2945496567038626,1.5495879848285046,-1.7403173598194044,-0.5533728421704136,-1.538523938955343,2.334307197038437,-2.0294817472247946,-0.07610246369747169
-1.3457591489149259,-0.8527507777199131,-0.8479519637684025,-1.2673791191233996,1.2198829486248928,-1.5695073326807605,-0.4423761930460242,-1.4318620547979368,2.426739455665835,-2.0471557929066115,-0.02379833626191413
-1.2577357989233353,-0.867641519378711,-0.8866966619573264,-1.2198306783575894,1.2068682761431713,-1.3498944406453612,-0.3703783665869608,-1.3772303580343874,2.380523326352136,-1.9823509587399497,0.09344376581585771
-1.169712448931745,-0.7485155861083275,-0.7162199899260615,-1.1315264312210849,1.189515379500876,-1.1546829810583397,-0.46937537796817297,-1.309591114422374,2.2649830030678886,-2.153200066997513,-0.5134862539919177
-0.9936657489485642,-0.6442803944967417,-0.5767390764459357,-1.077185356060159,1.02466286139907,-0.9838729539196958,-0.4333764647386413,-1.1873201740468111,2.0223483241709688,-2.111960627073273,-0.6302230021814234
-0.3775022990074309,-0.10821369478001543,0.019929275663491553,-0.7783094426750664,0.31319409906496065,-0.20302711557160946,0.25960261492984377,-0.6305971689325461,1.6179571926761023,-1.74080566775512,-0.22695059934494963
-0.3775022990074309,-0.10821369478001543,0.027678215301276322,-0.7918947114652979,0.16569447760545017,-0.34943571026187564,0.25960261492984377,-0.482311134860055,1.3637684814507582,-1.5169344224521069,-0.09454788061919003
-0.28947894901584054,0.040693721807964114,0.17103359860029455,-0.6696272923532146,-0.04687850626266789,-0.08101995332972098,0.5295944641513315,0.011975645381582169,1.1442418672106878,-1.2105842973006153,0.14221041603355183
-0.6415723489822023,-0.36135630297958055,-0.23578573238340583,-0.8801989586018025,0.10929756351799028,-0.5934500347456526,0.3765990829258217,-0.13370887932121614,0.8900531559853433,-0.7981898980582225,0.40398373015547323
-0.1134322490326597,0.010912238490368313,0.14003784004915548,-0.6628346579580989,-0.2681279384519336,-0.17862568312323177,0.6045922000461891,0.18367526378130877,0.8091749296863702,-0.5919926984370262,0.5581166660766823
-0.46552564899902144,-0.12310443643881333,0.0083058662068144,-0.7579315394897193,-0.16401055859816152,-0.44704144005538643,0.5415941018945086,0.22009639495700833,0.7398507357158215,-0.6214494412400542,0.4047417609878731
-1.2577357989233353,-0.9123137443551049,-0.9486881790596046,-1.2062454095673578,0.8945161365818549,-1.374295873093739,-0.12738570228762192,-0.7398605624596449,0.8322829943432196,-0.7981898980582225,0.31731553831781
-1.4337824989065164,-1.0165489359666906,-1.1036669718153,-1.253793850333168,1.0723833271653824,-1.5207044677840051,-0.14838506833818207,-0.903755652750293,0.485662024490477,-0.35633875601280185,0.34005646328979194
-1.5218058488981068,-1.0910026442606804,-1.235398945657641,-0.26206922864627036,1.1678242586980068,-0.05661852088134328,-0.1633846155171536,-0.8387179185079723,0.38167573353465445,-0.1854896477552393,0.3835168976806898
-0.20145559902425003,-1.0761119026018824,-1.2121521267442867,-1.2062454095673578,1.0637068788442345,-1.3498944406453612,-0.09738660792967885,-0.752868109308109,0.16214911929458392,0.12675182595685777,0.3650714807589717
-1.4337824989065164,-1.1058933859194782,-1.254771294752103,-1.226623312752705,1.267603414391205,-1.6671130624742712,-0.2023834381824796,-0.9818009338410778,0.38167573353465445,-0.20905504199766164,0.35925991104390986
-1.169712448931745,-0.6293896528379438,-0.5612411971703661,-1.0839779904552747,0.3392234440284037,-1.3254930081969836,0.1996044262139576,-0.5031232098175976,0.32390557189253066,-0.11479346502797226,0.3564804646584452
-0.02540889904106917,0.6661048714774783,0.7289572525207979,-0.3639587445730064,-0.5674654055315285,-0.7642600618842965,1.081577800337484,0.4178111070536632,0.38167573353465445,-0.30331661896735146,0.2591998411671906
1.6470347507991492,2.572119803803617,2.1663855553298728,0.46474265163111356,-1.3396693061136715,0.5534172903280992,2.5125346012113687,1.6457235295486776,0.6243104124315739,-0.6685802297248994,0.1881976198657813
1.3829647008243782,1.3808604710997803,1.2985043158979785,0.6685216834845856,-0.8494499759688279,1.1146502366407862,1.3395700118157945,1.1852563711130473,0.8900531559853433,-1.1281054174521365,-0.07332301731200729
1.0308713008580164,0.9043567380182456,0.9265552132843096,0.7568259306210903,-0.5934947504949715,1.5538760207115847,0.9735810606488889,0.9146993966649932,1.421538643092882,-1.5346084681339236,-0.058920431496419116
0.15063780094211188,0.36829003830151924,0.4771167142927929,-0.09904600316349266,-0.12930476531357082,0.8706359121570092,0.5505938302018916,0.3189537510053358,1.8259297745877483,-1.7761537591187535,-0.04931870761936015
0.15063780094211188,0.35339929664272113,0.4654933048361158,-0.20093551909022872,-0.21606924852504758,0.6998258850183653,0.53559428302292,0.14985564197530202,2.0685644534846683,-1.8409585932854153,0.09925533553092016
0.06261445095052136,0.27894558834873134,0.4035017877338376,-0.3639587445730064,-0.19437812772217838,0.6266215876732322,0.5595935585092745,0.045795267187588924,2.207212841425765,-1.8821980332096544,0.16949952599992957
-0.20145559902425003,0.08536594678435809,0.22140170624589556,-0.5405672388460157,-0.06423140290496324,0.2850015333959445,0.3765990829258217,-0.3574386851147993,2.4498475203226846,-1.9823509587399497,0.19628328207804166
-0.02540889904106917,0.42785300493671086,0.5313592917572864,-0.42509245412904806,-0.22474569684619525,0.65102302012161,0.6495908415831038,-0.15191944490906595,2.5538338112785075,-2.023590398664189,0.19956808235177198
-0.20145559902425003,0.18960113839594367,0.31438898189931275,-0.6017009484020572,-0.1596723344375877,0.5046144254313437,0.5085950981007713,-0.35223566637541365,2.5191717142932335,-1.9528942159369218,0.36785092714443585
0.8548246008748354,1.365969729440982,1.2868809064413014,-0.3096176694120805,-0.845111751808254,1.529474588263207,1.4625662986833612,0.527074500580762,2.426739455665835,-1.7879364562399649,0.7600055444390521
1.999128150765511,2.125397554039678,1.8138088018106655,0.5666321675578496,-1.0576847356763721,2.2371161292661603,1.8525545253366211,1.2997227833795315,2.1956588090973397,-1.7290229706339089,0.5543265119146853
1.2949413508327876,1.3808604710997803,1.2907553762601938,0.13869620066555816,-0.7540090444362035,1.5782774531599624,1.354569558994766,0.6389394034775535,1.7681596129456245,-1.5522825138157406,0.3799794204628264
0.41470785091688306,0.5618696798658925,0.6514678561429502,-0.5405672388460157,-0.4156275599114441,0.33380439829269987,0.9405820568551516,0.11083300142990961,1.4330926754213065,-1.198801600179404,0.5704978363392055
-0.20145559902425003,0.13003817176075178,0.2601464044348194,-0.8598210554164553,-0.22474569684619525,-0.3250342778134979,0.6885896642484297,-0.1857390667150727,1.2135660611812364,-0.9690390063157854,0.6399839959758161
-0.1134322490326597,0.21938262171353973,0.3415102706315595,-0.7783094426750664,-0.3895982149480011,-0.20302711557160946,0.9075830530614142,0.10562998269052394,1.040255576254865,-0.7333850638915611,0.7488877588971945
-0.1134322490326597,-0.033759986486025656,0.09741867204133925,-0.7511389050946035,-0.22474569684619525,-0.17862568312323177,0.6585905698904867,0.03018621096943196,0.9131612206421927,-0.5625359556339982,0.7595001905507859
-0.1134322490326597,-0.0039785031684295875,0.1322889004113707,-0.7579315394897193,-0.32886307669996734,-0.15422425067485407,0.7185887586063728,0.12123903890868092,0.8207289620147946,-0.36812145313401323,0.8734574923548274
-0.9936657489485642,-0.7336248444495294,-0.68134976155603,-1.1111485280357376,0.44767904804274966,-0.886267224126185,0.12760659975489422,-0.32622057267848537,0.866945091328494,-0.4859484243461254,0.8130677027070095
-1.169712448931745,-0.8527507777199131,-0.8479519637684025,-1.1926601407771265,0.5951786695022602,-1.2522887108518503,0.16660542242022022,-0.47190509738128367,0.5780942831178751,-0.04998863086131048,0.8676459226397649
